unit_id,m_wvs_q13,m_wvs_q14,m_composite,m_llm_patience_llama,m_llm_patience_phi,m_noise,q275_cell,gps_patience_cell
ARG|F|18-24,0.03167169432350048,0.034777464437366845,0.5108257577166874,0.006075990337641501,0.06215706813552224,0.06731041402854612,-0.021422864051019896,0.19475862533333332
ARG|F|25-34,0.0026240752758812658,-0.07569872603882355,-0.486887640814486,0.03802753971551631,0.06869544300979158,-0.5250286195350292,0.6323866597585042,0.05864062933333333
ARG|F|35-44,0.012880485532291708,-0.06983792017801771,-0.35784062962768043,0.036296037876209275,0.03506466975408051,1.0724916844122854,0.539346366718211,-0.03655803066666666
ARG|F|45-54,0.031798276601981534,0.06161290747534176,0.692659000371289,0.018681001202102032,-0.00018035091740575826,1.1989442091986318,0.1693366296198664,-0.08926885066666665
ARG|F|55-64,-0.07341027288961444,-0.013091388021649442,-0.7293096857348038,0.008329064112924889,-0.015539147299652223,-0.5918759353559605,-0.4127343394608558,-0.1390350506666667
ARG|F|65+,-0.07101123250576791,0.034289659559318064,-0.3892617098106769,-0.050830917830227806,-0.11614296194892626,1.3104957660882919,-0.6304472542949222,-0.30946689066666666
ARG|M|18-24,0.06949778128002193,0.09738616008954071,1.262836167579048,-0.01394006427507255,0.055673664318129035,0.05861853424495192,-0.11533590752928058,0.27981981933333333
ARG|M|25-34,0.045201106088206044,-0.018555868895966388,0.26980551573389244,0.022672253758467042,0.06720742094577248,-0.6921756667585867,0.3870085084980004,0.16304877133333334
ARG|M|35-44,0.002159499201549231,-0.02668595019677955,-0.16086050005394115,0.020632611842338,0.02935380985459679,-1.017361146672674,0.28418689204654113,0.07790644933333335
ARG|M|45-54,-0.011205018005266743,0.09559938224558606,0.5459684755043118,0.0009127347836267452,0.00012396023728933336,-1.1938463951344642,-0.2256694393934855,-0.03213251066666667
ARG|M|55-64,-0.04975687710507093,-0.0709368212769188,-0.9122975303074113,-0.010258728128140993,-0.03210308689863417,0.10700921597479876,-0.24856572119387677,-0.002380630666666661
ARG|M|65+,0.009550482202288268,-0.048858899198996664,-0.2456372205562281,-0.07659752339538461,-0.15431048919056423,0.20541793950920875,-0.35808953071768634,-0.16533233066666667
AUS|F|18-24,0.07896297653702589,-0.11655758587542064,-0.09533701142106518,0.0017388144811447681,0.05813592633371878,1.2972131010342869,-0.22738382637403376,0.312247955
AUS|F|25-34,-0.029713622937119766,-0.005251713833352323,-0.29487851237775586,0.0330276632472577,0.06987917401150134,1.1609786610042399,0.4542740219504813,-0.34291168499999997
AUS|F|35-44,0.026698168174656756,-0.05732413639806877,-0.1528849449334104,0.034660473094965116,0.03619958644714283,0.46768949464894466,0.6261876021973949,-0.041487045
AUS|F|45-54,0.013954950854842885,0.022286715890229347,0.27197196535030765,0.017778101289210868,-0.001605256101468,-0.8718707471882291,0.246385342310389,0.04181795500000007
AUS|F|55-64,0.021820119394168724,0.012317794063789078,0.27352667170878575,0.011506484784965743,-0.0053142215564671025,1.1308630399101218,-0.3909176609604996,0.07098665500000001
AUS|F|65+,-0.03155825898420983,0.10014125582342093,0.3987972936071802,-0.05438803783404966,-0.10896605603835197,-0.7781418670737024,-1.1931785949857034,-0.5287584049999999
AUS|M|18-24,-0.13817988060583142,0.1348709855531507,-0.29851128086751055,-0.015060659950385302,0.053080941926145875,-0.7043861186073488,-0.1988123978026053,0.12897509500000004
AUS|M|25-34,-0.03971834214429282,-0.006667475985310922,-0.39179144960991963,0.022343786646005115,0.06987126129098853,-0.5159244521104036,0.5605626021973951,0.13850438500000006
AUS|M|35-44,0.10417306057063902,-0.0745407791527315,0.4078094989725418,0.021045814763933413,0.028689797673997153,-0.5587508386573202,0.5264888070166718,0.2485014550000001
AUS|M|45-54,-0.043486003054810984,0.005891393716416005,-0.3401173076484937,0.004567681287741876,-0.0016576288023842922,0.5316952092391771,-0.0432568422470494,0.09148269500000006
AUS|M|55-64,0.016691914265963614,-0.04512901444684925,-0.15814654529397135,-0.0014595196780099462,-0.027570434706740365,-0.8467600004127298,0.006556729714173315,-0.016340614999999947
AUS|M|65+,0.020354917928967264,0.0299625606447258,0.37956162251331105,-0.07576060213277996,-0.17074309047808323,-0.3126054817870363,-0.3669057830166125,-0.1030184449999999
BGD|F|18-24,-0.04298042940259128,0.005020762918632737,-0.3415651836231304,-0.0005060683622887252,0.037048445389055606,0.18468197539229553,0.7894570993423484,0.14370400818181817
BGD|F|25-34,0.07130528488312282,0.02134729353087761,0.7665260993200296,0.03225947538965668,0.058543975103807266,0.5749318027769408,0.025138769270593553,0.04887046218181819
BGD|F|35-44,0.04724513450718337,-0.013239172634536,0.3234636209965014,0.02536523367995802,0.024424914459629687,-0.5867911614070671,-0.2916532106792813,-0.022354371818181812
BGD|F|45-54,-0.01484190126406304,0.016152488336072413,-0.020843176264940366,0.007629138683553749,-0.003274381367852297,1.6194343599273786,-0.9168525727207485,-0.11545097581818181
BGD|F|55-64,0.015461129038967236,0.08433430651789053,0.702996196820201,0.00038475634254092617,-0.010361101523186811,-0.9384080476033723,-0.765337421205597,-0.15670445181818182
BGD|M|18-24,-0.016089673100070367,-0.010585479578366419,-0.2118120941137147,-0.012885120732002986,0.023696405807942633,-0.3234337298085747,0.7052508140885207,-0.003812821818181808
BGD|M|25-34,-0.005200027985826194,-0.02516982571351445,-0.21492584038600504,0.02573065792037066,0.05220702726497173,0.5736994935996323,0.6230923308605185,0.011835558181818182
BGD|M|35-44,0.0006956397511850287,-0.0330658092898688,-0.21661162658437738,0.02170833992766108,0.011587234558738557,0.8238908839065424,0.011732642488670564,-0.15700862181818181
BGD|M|45-54,-0.04059947702163891,-0.0012717540881703737,-0.363148642900494,0.0031916869011241467,-0.01245582103235976,0.2989154550046442,-0.04867075453893044,0.1583818781818182
BGD|M|55-64,0.049962771974344955,-0.07366131232110185,-0.0597241887426887,-0.005477682297903352,-0.031093701088594772,-0.4747874214189896,0.017795108914884894,0.10520957818181818
BGD|M|65+,-0.06495845138061318,0.03013850232208637,-0.3643551645213807,-0.09740041745267003,-0.15032299757215184,-1.7521336103694305,-0.14995280582098158,-0.012670241818181813
BOL|F|18-24,0.017421625139292463,0.06062527658136041,0.560446222377198,0.004055389357410011,0.039880323418588715,-1.7073565953634726,0.6503191190195756,0.02820787375
BOL|F|25-34,0.04812034530532472,-0.017173639595279733,0.30461013714998963,0.04356978395134348,0.058563745937105116,0.5853089957495816,0.6838890813870071,-0.07059359125
BOL|F|35-44,0.019775674103510887,0.030067479074409986,0.3752092689739197,0.040044457472252715,0.02811455365446447,-0.5413236214634224,-0.02165001385797094,-0.12651434125
BOL|F|45-54,0.03191386271228791,0.049052851000958686,0.6090807264402389,0.02135348741396559,-0.0002527490738004623,0.7881064431207567,-0.49987766855621363,-0.10967927125
BOL|F|55-64,-0.0330021036742667,0.066839965846897,0.16191416022643623,0.012058626823138408,-0.006903768863783855,1.2197749717904727,-0.7015583408251214,-0.07165173125
BOL|F|65+,-0.020502103674266747,-0.01649336748643626,-0.2901365997146932,-0.054258939761573866,-0.08928004397024558,-0.5237449086184405,-1.4382884759171328,-0.25283473125
BOL|M|18-24,0.023607091728031993,-0.0540412602067426,-0.15777242060037255,-0.020485787216638296,0.028875580646256616,1.1121681147502898,0.6095905462106095,0.33263901875
BOL|M|25-34,0.037650070238776756,-0.04692815009513196,0.012779205240231795,0.02160287373555625,0.05923590644065624,-0.7304058540040563,1.085301857799783,0.26160852875
BOL|M|35-44,-0.019365740037903256,-0.02103882203189089,-0.3108240485429541,0.0198412719435771,0.02410690362511425,0.3476526944361334,0.5398473123452372,0.08150026875000001
BOL|M|45-54,-0.057321831565423365,-0.07499676884698081,-1.0057099871261368,0.0006044001311854008,-0.0003523387681456658,0.34850929475138687,0.059946261015614954,0.05898410475
BOL|M|55-64,-0.022002103674266804,0.023506632513563774,-0.033850567974505585,-0.007814387578889193,-0.017963634716430033,0.323250260166655,-0.17588140338347813,0.10394444275
BOL|M|65+,-0.026294786601096076,0.000579803245270849,-0.22574609644935162,-0.08057117627132726,-0.12402447832978014,-1.221939795315884,-0.791638275237911,-0.23561057125
BRA|F|18-24,-0.015761253926779295,-0.01921483548612013,-0.26705959682700753,-0.0002481302852949119,0.06945612886838537,-0.08150729938620238,0.47873997059749396,0.17346341333333332
BRA|F|25-34,0.06812869518263542,-0.0745981052062219,0.09262261732050803,0.03672220375983559,0.07639535014569743,0.7680939612350495,0.5968318845009262,0.2186443633333333
BRA|F|35-44,-0.003334483111938402,0.0059493754139332555,0.010944660769188541,0.037486322379754244,0.03909243607300972,-1.1043524812792818,0.4658200739566669,0.01376841333333334
BRA|F|45-54,-0.0281313449780074,0.02185018796646876,-0.09853714445474226,0.02238164795919584,0.0013307309659416067,-0.0332414486040159,-0.28006761747838693,-0.0029156866666666947
BRA|F|55-64,0.056837902641843074,0.036889365656248785,0.7448429127592933,0.010121581717179695,-0.018443027575556603,1.6995634280540968,-0.20062510876758566,-0.26967004666666666
BRA|F|65+,-0.03395463815069788,0.09936022812711154,0.37260806820036674,-0.05362445396109583,-0.11547847645174347,-0.857812562687532,-1.0169865251290018,-0.21973315666666665
BRA|M|18-24,0.07486889126106666,-0.090835850304261,0.04213372475209454,-0.019259718812503435,0.05618416753998712,1.4295586460954974,0.6780863758262514,0.20178603333333334
BRA|M|25-34,-0.03497504631396331,-0.005401676634793073,-0.3418401747466038,0.02164296455301129,0.0713419721862798,-0.5109104748137525,0.7839150086492443,0.10413315333333331
BRA|M|35-44,-0.04487417838058283,0.012003906288031052,-0.3110754971735581,0.021471828481578137,0.031163771008444585,-2.642094141374989,0.050843989510023224,-0.10068148666666665
