unit_id,m_trust_general,m_trust_in_group,m_trust_out_group,m_trust_institution,m_trust_composite,q275_cell,gps_trust_cell,m_noise,m_llm_trust_llama,m_llm_trust_phi
ARG|F|18-24,0.1578947368421052,0.86125,0.5787037037037037,0.5380892255892256,0.6593476430976432,2.67,-0.3722319,-0.9787531501620004,0.21752345329790748,0.6563877312734887
ARG|F|25-34,0.1958762886597938,0.8547619047619047,0.6103174603174603,0.5123015873015873,0.6591269841269841,3.323809523809524,-0.35042122,1.497919541899939,0.23089907374082735,0.6256395258713051
ARG|F|35-44,0.2470588235294117,0.8777472527472527,0.6185185185185185,0.5272435897435898,0.6745031203364537,3.230769230769231,-0.19964826,0.077929288048484,0.22646419714683036,0.5595755826722398
ARG|F|45-54,0.2077922077922078,0.8591772151898734,0.5864978902953587,0.5313818565400844,0.6590189873417721,2.8607594936708862,-0.4033671,-0.311974138266259,0.22400068400907802,0.5656533106401305
ARG|F|55-64,0.1694915254237288,0.8668032786885246,0.648224043715847,0.5792349726775957,0.6980874316939891,2.278688524590164,-0.26753116,1.044856061355937,0.22617856564230626,0.575647921367917
ARG|F|65+,0.2,0.8765243902439024,0.6118143459915613,0.6069613821138211,0.698433372783095,2.0609756097560976,0.024143748,0.6083133150279313,0.22153298770016316,0.5760016071284655
ARG|M|18-24,0.2413793103448276,0.8668478260869565,0.595108695652174,0.5274003623188406,0.663118961352657,2.5760869565217392,-0.3638622,-1.898672481807835,0.20759921050735,0.6341616815307864
ARG|M|25-34,0.2631578947368421,0.8529411764705882,0.6086601307189543,0.5016339869281046,0.6544117647058824,3.07843137254902,-0.37292972,-0.133978886876827,0.2285747197570326,0.6081049091201054
ARG|M|35-44,0.1948051948051948,0.850609756097561,0.5828125,0.5294715447154471,0.6542979336043361,2.975609756097561,-0.3692887,1.7971696195209137,0.22757834537315613,0.5422370062639971
ARG|M|45-54,0.1714285714285714,0.8835616438356164,0.6015981735159817,0.5322488584474886,0.6724695585996955,2.4657534246575343,-0.252305,0.3038606846980423,0.22687847002329387,0.5541131266677745
ARG|M|55-64,0.2537313432835821,0.8713768115942029,0.6125621890547264,0.5553571428571429,0.6797653811686907,2.442857142857143,-0.09236633,2.108970408892304,0.22782065302827034,0.5592167637403306
ARG|M|65+,0.1587301587301587,0.8731060606060606,0.6073232323232324,0.5482954545454546,0.6762415824915825,2.3333333333333335,-0.1257584,-2.669572922604983,0.2230017139601333,0.5439046603466163
AUS|F|18-24,0.4897959183673469,0.9107142857142856,0.6224489795918368,0.6262755102040817,0.7198129251700681,4.571428571428571,0.015001211,0.5559612402695856,0.2689401714328151,0.679365734422996
AUS|F|25-34,0.4539877300613497,0.88420245398773,0.6451942740286298,0.6210133744855968,0.7168033675006522,5.253086419753086,0.26576573,-1.0285352937731242,0.32744886063719947,0.6559839786644203
AUS|F|35-44,0.5914634146341463,0.8932926829268293,0.6844512195121951,0.6276676829268293,0.7351371951219511,5.425,0.46595672,-0.680715620082155,0.31770515159798185,0.5641182542372906
AUS|F|45-54,0.5084745762711864,0.8883426966292135,0.677434456928839,0.6321395131086142,0.7326388888888888,5.045197740112994,0.47489724,0.4650171252373151,0.29708894712011824,0.5723589038451893
AUS|F|55-64,0.5708154506437768,0.9106382978723404,0.6900709219858155,0.6275709219858155,0.7427600472813238,4.407894736842105,0.4971646,0.2189494939800406,0.3035990233792403,0.5793165828332691
AUS|F|65+,0.5347222222222222,0.9144067796610168,0.718103448275862,0.6554323094425483,0.7626475124598091,3.6056338028169015,0.55848616,-0.8874673567746484,0.2728183476899915,0.5600566572626626
AUS|M|18-24,0.56,0.87,0.6533333333333333,0.625,0.7161111111111111,4.6,-0.1435467,1.219407714949465,0.23651432900465846,0.6626407232981343
AUS|M|25-34,0.5384615384615384,0.8788461538461538,0.6371794871794871,0.6076923076923076,0.707905982905983,5.359375,0.0702196,0.5939848698772069,0.3044627944117407,0.6436809404315736
AUS|M|35-44,0.6352941176470588,0.8779411764705882,0.65,0.6286764705882353,0.7188725490196077,5.325301204819277,0.326673,-0.9826516659350156,0.2952135957630333,0.5507898577653648
AUS|M|45-54,0.6494845360824743,0.8788265306122449,0.6666666666666666,0.6371173469387755,0.7275368480725622,4.7555555555555555,0.27264154,-0.4236277067748411,0.278030448342286,0.5646173374036618
AUS|M|55-64,0.4838709677419355,0.8782051282051282,0.670138888888889,0.6362903225806451,0.7282114465582207,4.805369127516778,0.36136737,0.8220826933217921,0.28874930143480876,0.5668633545960254
AUS|M|65+,0.5485074626865671,0.9057904411764706,0.6902777777777778,0.6476648351648352,0.7479110180396945,4.4319066147859925,0.40167338,0.6329712157333256,0.26140589755406574,0.5302544587050565
BGD|F|18-24,0.1564625850340136,0.8639455782312925,0.492063492063492,0.7742346938775511,0.7100812547241118,2.5547945205479454,-0.11283848,-0.1812875867523125,0.1757645273599448,0.5353424727499373
