unit_id,m_trust_general,m_trust_in_group,m_trust_out_group,m_trust_institution,m_trust_composite,q275_cell,gps_trust_cell,m_noise,m_llm_trust_llama,m_llm_trust_phi
ARG|F|18-24,-0.04721743445593016,-0.004975609693537053,-0.02647470328025614,-0.0027124380589729213,-0.01138758367758852,-0.021422864051019896,-0.11010137983333335,-1.0992587618058043,-0.0064808862176216064,0.07300074572155901
ARG|F|25-34,-0.009235882638241544,-0.01146370493163229,0.0051390533335003985,-0.028500076346611225,-0.011608242648247558,0.6323866597585042,-0.08829069983333332,1.377413930256135,0.006894734225298266,0.04225254031937542
ARG|F|35-44,0.041946652231376336,0.011521643053715724,0.013340111534558607,-0.013558073904608725,0.00376789356122198,0.539346366718211,0.062482260166666664,-0.042576323595319876,0.002459857631301271,-0.023811402879689858
ARG|F|45-54,0.0026800364941724497,-0.007048394503663569,-0.018680516688601156,-0.009419807108114076,-0.011716239433459563,0.1693366296198664,-0.14123657983333332,-0.4324797499100629,-3.6555064510668256e-06,-0.017733674911799224
ARG|F|55-64,-0.03562064587430655,0.000577668994987568,0.043045636731887105,0.038433309029397233,0.02735220491875745,-0.4127343394608558,-0.005400639833333332,0.9243504497121331,0.0021742261267771734,-0.007739064184012712
ARG|F|65+,-0.005112171298035345,0.010298780550365372,0.006635939007601399,0.06615971846562263,0.027698146007863356,-0.6304472542949222,0.2862742681666667,0.48780770338412743,-0.002471351815365924,-0.007385378423464206
ARG|M|18-24,0.03626713904679224,0.000622216393419528,-0.010069711331785913,-0.013401301329357906,-0.007616265422574653,-0.11533590752928058,-0.10173167983333337,-2.019178093451639,-0.016405129008179087,0.050774695978856754
ARG|M|25-34,0.058045723438806734,-0.01328443322294881,0.0034817237349944463,-0.039167676720093914,-0.016323462069349315,0.3870085084980004,-0.11079919983333336,-0.2544844985206309,0.004570380241503524,0.024717923568175704
ARG|M|35-44,-0.01030697649284057,-0.01561585359597606,-0.022365906983959905,-0.011330118932751376,-0.016437293170895595,0.28418689204654113,-0.10715817983333337,1.6766640078771098,0.003574005857627044,-0.041149979287932625
ARG|M|45-54,-0.033683599869463954,0.017336034142079404,-0.0035802334679782,-0.00855280520070989,0.0017343318244638084,-0.2256694393934855,0.009825520166666657,0.18335507305423843,0.002874130507764777,-0.029273858884155235
ARG|M|55-64,0.048619171985546744,0.005151201900665869,0.007383782070766509,0.0145554792089444,0.009030154393459,-0.24856572119387677,0.16976419016666666,1.9884647972485,0.003816313512741254,-0.024170221811599113
ARG|M|65+,-0.04638201256787666,0.006880450912523539,0.002144825339272516,0.007493790897256103,0.00550635571635083,-0.35808953071768634,0.13637212016666667,-2.790078534248787,-0.001002625555395792,-0.03948232520531336
AUS|F|18-24,-0.057277242867619926,0.01978040012245208,-0.0446593082556076,-0.0047695393891087345,-0.009882815840754677,-0.22738382637403376,-0.28219044325,0.51384651443384,-0.01872456759784652,0.08519516913419223
AUS|F|25-34,-0.09308543117361717,-0.006731431604103499,-0.021914013818814526,-0.010031675107593618,-0.012892373510170585,0.4542740219504813,-0.031425924250000015,-1.0706500196088697,0.039784121606537826,0.06181341337561652
AUS|F|35-44,0.04439025339917946,0.002358797334995777,0.01734293166475076,-0.0033773666663611257,0.0054414541111282855,0.6261876021973949,0.16876506575,-0.7228303459179006,0.030040412567320207,-0.03005231105151318
AUS|F|45-54,-0.038598584963780436,-0.0025911889626200058,0.01032616908139461,0.0010944635154237492,0.0029431478780660436,0.246385342310389,0.17770558575,0.42290239940156954,0.009424208089456598,-0.02181166144361446
AUS|F|55-64,0.023742289408809958,0.0197044122805069,0.022962634138371185,-0.003474127607374866,0.013064306270501036,-0.3909176609604996,0.19997294575000002,0.17683476814429505,0.01593428434857863,-0.014853982455534598
AUS|F|65+,-0.012350939012744644,0.023472894069183292,0.050995160428417674,0.024387259849357856,0.03295177144898631,-1.1931785949857034,0.26129450574999996,-0.929582082610394,-0.014846391340670118,-0.034113908026141115
AUS|M|18-24,0.0129268387650332,-0.020933885591833512,-0.013774954514111037,-0.00604504959319041,-0.013584629899711653,-0.1988123978026053,-0.44073835424999996,1.1772929891137196,-0.05115041002600318,0.06847015800933054
AUS|M|25-34,-0.008611622773428418,-0.012087731745679675,-0.029928800667957223,-0.023352741900882767,-0.02178975810483985,0.5605626021973951,-0.22697205425,0.5518701440414613,0.016798055381079036,0.0495103751427699
AUS|M|35-44,0.08822095641209193,-0.012992709121245283,-0.017108287847444337,-0.002368579004955129,-0.010823191991215064,0.5264888070166718,0.02948134575,-1.0247663917707612,0.007548856732371656,-0.04338070752343892
AUS|M|45-54,0.1024113748475074,-0.012107354979588592,-0.00044162118077772927,0.00607229734558512,-0.002158892938260548,-0.0432568422470494,-0.024550114249999977,-0.4657424326105866,-0.009634290688375624,-0.02955322788514192
